Date Time,temperature,humidity,CO_1,CO_2,CO_3,CO_4,CO_5,CO_6,CO_7,CO_8
2022-02-12 20:40:13,27.96,34.77,0,0,11,-7,12,302,-5,-11
2022-02-12 20:40:21,28.04,34.78,-1,1,12,-1,12,-210,3,-12
2022-02-12 20:40:30,28.05,34.69,0,2,11,3,10,-141,5,-12
2022-02-12 20:40:38,28.06,34.66,3,0,10,10,10,-93,3,-12
2022-02-12 20:40:46,28.12,34.59,0,0,12,-4,10,-82,5,-12
2022-02-12 20:40:54,28.06,34.62,0,1,11,-4,12,-37,2,-11
2022-02-12 20:41:03,28.04,34.64,-1,-2,11,-5,12,221,-3,-12
2022-02-12 20:41:56,28.03,34.66,-2,1,11,3,10,-392,3,-12
2022-02-12 20:42:05,27.89,34.81,1,0,11,-1,12,375,-3,-11
2022-02-12 20:42:14,28.02,34.81,0,-1,11,-6,11,344,-4,-12
2022-02-12 20:42:23,28.02,34.76,-1,0,11,-9,12,185,0,-11
2022-02-12 20:42:38,28.02,34.82,0,2,11,8,11,65,-2,-12
2022-02-12 20:43:25,28,34.78,-1,0,10,-8,12,296,-4,-12
2022-02-12 20:43:36,28.01,34.77,0,1,11,0,10,-220,3,-12
2022-02-12 20:43:53,28.04,34.78,3,0,10,7,9,-59,2,-12
2022-02-12 20:44:01,28.05,34.72,2,-1,12,-1,11,269,1,-12
2022-02-12 20:44:10,28.04,34.72,0,1,10,3,10,-96,3,-12
2022-02-12 20:44:18,28.05,34.75,0,1,11,0,12,293,-3,-12
2022-02-12 20:44:26,28.04,34.71,-1,-1,11,-14,12,43,2,-12
2022-02-12 20:44:41,28.03,34.74,-2,-1,10,-10,12,218,-3,-13
2022-02-12 20:44:46,28.05,34.74,1,-1,11,-1,12,344,-4,-13
2022-02-12 20:44:54,28.04,34.71,-2,0,11,-9,12,148,-3,-12
2022-02-12 20:45:02,28.05,34.71,-1,-1,11,-5,12,-82,3,-12
2022-02-12 20:45:11,27.72,34.75,4,2,11,6,11,-142,4,-11
2022-02-12 20:45:34,28.03,34.59,0,-1,11,-5,12,310,-5,-11
2022-02-12 20:45:48,28.02,34.46,3,2,10,3,11,-116,4,-12
2022-02-12 20:45:54,28,34.54,0,-1,11,-2,11,379,-3,-11
2022-02-12 20:46:05,28,34.65,-1,1,10,-3,11,385,0,-12
2022-02-12 20:46:14,28.02,34.68,-1,0,11,-7,11,254,-4,-12
2022-02-12 20:46:23,28.02,34.73,2,1,11,10,10,-132,3,-12
2022-02-12 20:46:31,27.99,34.7,1,2,11,-1,11,0,0,-11
2022-02-12 20:46:39,28,34.74,1,1,11,2,12,203,-2,-12
2022-02-12 20:46:48,27.73,34.72,-1,0,11,-9,11,18,2,-11
2022-02-12 20:46:56,28,34.67,0,3,11,8,9,-183,4,-11
2022-02-12 20:47:04,28,34.63,1,2,10,5,9,-94,3,-11
2022-02-12 20:47:12,28.02,34.64,-1,-1,10,0,11,-78,2,-11
2022-02-12 20:47:21,28.01,34.62,-1,0,11,-7,12,101,1,-11
2022-02-12 20:47:29,28.03,34.64,2,0,11,-1,11,374,-2,-11
2022-02-12 20:47:40,28.03,34.61,1,1,11,7,11,33,0,-12
2022-02-12 20:47:48,28.02,34.64,-2,0,11,-3,12,22,3,-12
2022-02-12 20:47:57,28,34.69,-1,0,11,-2,10,-131,2,-11
2022-02-12 20:48:05,28.01,34.72,2,0,11,5,11,296,-5,-12
2022-02-12 20:48:13,28.03,34.68,0,-2,11,2,11,306,-3,-12
2022-02-12 20:48:21,28.03,34.53,2,-1,10,-1,11,19,0,-11
2022-02-12 20:48:30,27.84,34.61,-1,1,11,0,10,-334,2,-12
2022-02-12 20:48:38,28.03,34.54,-2,-1,11,-3,10,218,-3,-12
2022-02-12 20:48:46,28.03,34.57,0,1,10,13,12,15,0,-12
2022-02-12 20:48:55,28.04,34.6,-2,0,11,-12,11,-36,1,-12
2022-02-12 20:49:03,28.01,34.73,-1,1,11,-6,11,266,-2,-12
2022-02-12 20:49:12,28,34.74,0,-1,11,-6,12,-78,3,-12
2022-02-12 20:49:22,27.98,34.72,0,1,11,9,11,-150,4,-11
2022-02-12 20:49:31,27.99,34.76,-2,1,11,-2,12,-34,2,-11
2022-02-12 20:49:39,28,34.59,1,0,11,2,11,-237,4,-11
2022-02-12 20:49:47,28.02,34.64,1,2,11,3,11,-98,4,-11
2022-02-12 20:49:56,28.04,34.54,0,2,11,-1,10,-218,4,-12
2022-02-12 20:50:04,28.04,34.6,-2,0,11,4,12,-120,1,-11
2022-02-12 20:50:12,27.99,34.58,2,0,11,6,11,30,-2,-12
2022-02-12 20:50:20,27.99,34.59,-1,0,11,0,11,-293,3,-11
2022-02-12 20:50:29,27.99,34.53,-2,-2,10,-6,11,97,2,-12
2022-02-12 20:50:37,28,34.63,1,-1,11,-1,11,338,-4,-11
2022-02-12 20:50:45,28.02,34.7,2,2,11,7,11,202,-3,-12
2022-02-12 20:50:54,28.01,34.64,2,2,10,8,11,-61,3,-11
2022-02-12 20:51:04,28.02,34.62,2,1,10,9,11,75,-1,-11
2022-02-12 20:51:12,28.02,34.58,-2,1,11,-1,9,-336,3,-11
2022-02-12 20:51:20,28.03,34.69,-1,1,11,0,10,-220,2,-12
2022-02-12 20:51:29,28.01,34.69,0,1,10,3,10,-199,5,-11
2022-02-12 20:51:37,27.96,34.68,-1,1,10,-2,11,-27,2,-11
2022-02-12 20:51:45,27.99,34.76,-1,-1,10,-8,12,-28,1,-12
2022-02-12 20:51:54,27.98,34.81,2,2,11,5,11,294,-2,-12
2022-02-12 20:52:02,27.99,34.8,-1,0,11,5,9,-246,5,-11
2022-02-12 20:52:10,27.99,34.78,0,3,11,-3,10,-241,4,-11
2022-02-12 20:52:18,28,34.63,-1,0,10,-14,12,139,-1,-11
2022-02-12 20:52:27,28.01,34.67,-2,0,10,-4,12,-37,4,-11
2022-02-12 20:52:35,28.02,34.65,0,-1,11,0,11,305,-4,-12
2022-02-12 20:52:44,28,34.63,1,1,11,14,11,-16,1,-12
2022-02-12 20:52:52,27.99,34.61,1,1,10,6,10,-125,3,-12
2022-02-12 20:53:00,27.99,34.61,1,2,10,-4,12,-79,2,-11
2022-02-12 20:53:08,28,34.66,0,0,10,3,10,-73,3,-11
2022-02-12 20:53:17,27.99,34.72,1,-1,11,-5,11,264,-3,-12
2022-02-12 20:53:25,27.98,34.74,1,0,10,3,12,79,-3,-12
2022-02-12 20:53:33,27.97,34.81,-2,1,10,9,10,-61,4,-12
2022-02-12 20:53:42,27.95,34.79,1,0,11,1,12,286,-4,-12
2022-02-12 20:53:50,27.98,34.74,-1,0,11,-10,12,-78,2,-12
2022-02-12 20:53:58,27.99,34.74,-1,0,10,-14,11,225,-2,-11
2022-02-12 20:54:07,27.98,34.64,3,-1,11,2,12,328,-3,-12
2022-02-12 20:54:15,27.98,34.68,-1,-1,11,-3,11,303,-4,-11
2022-02-12 20:54:23,28,34.67,0,-2,11,0,11,302,-5,-11
2022-02-12 20:54:31,27.98,34.72,0,-1,12,1,12,305,-4,-12
2022-02-12 20:54:40,28,34.73,0,0,10,-6,11,268,-3,-12
2022-02-12 20:54:48,27.89,34.77,2,1,11,-2,11,78,-1,-12
2022-02-12 20:55:00,27.99,34.74,0,2,10,12,9,-106,3,-11
2022-02-12 20:55:08,27.99,34.79,-1,2,9,6,10,-63,3,-11
2022-02-12 20:55:20,27.99,34.75,1,0,11,4,11,336,-3,-12
2022-02-12 20:55:28,27.96,34.74,1,0,11,1,12,329,-3,-11
2022-02-12 20:55:37,27.97,34.74,-2,-1,11,-6,11,216,-4,-11
2022-02-12 20:55:45,27.97,34.76,-1,-1,10,-10,11,268,-4,-12
2022-02-12 20:55:53,27.98,34.83,-1,0,11,5,10,-225,3,-11
2022-02-12 20:56:03,27.99,34.7,-1,-2,9,-7,11,17,2,-11
2022-02-12 20:56:12,28,34.69,1,2,10,6,10,-129,3,-11
2022-02-12 20:56:20,27.98,34.76,0,2,10,0,10,-82,2,-11
2022-02-12 20:56:30,27.98,34.69,2,1,10,9,10,-151,3,-11
2022-02-12 20:56:38,27.98,34.77,1,2,10,2,10,-292,4,-11
2022-02-12 20:56:46,27.98,34.72,-1,3,11,15,10,-129,3,-12
2022-02-12 20:56:54,28.08,34.71,2,0,11,3,10,15,0,-12
2022-02-12 20:57:02,28.01,34.78,-1,-1,11,-2,12,260,-3,-12
2022-02-12 20:57:11,28.01,34.8,2,0,11,3,11,22,-1,-11
2022-02-12 20:57:19,28.02,34.74,-2,2,10,0,11,178,-2,-12
2022-02-12 20:57:27,28.03,34.77,1,-1,10,4,10,-12,1,-11
2022-02-12 20:57:36,28.01,34.73,3,-1,11,-1,11,246,-4,-11
2022-02-12 20:57:44,27.77,34.77,-1,0,10,1,10,-291,4,-11
2022-02-12 20:57:55,28,34.72,1,1,10,9,10,-82,1,-11
2022-02-12 20:58:03,27.99,34.8,2,1,11,0,10,328,-4,-12
2022-02-12 20:58:11,27.99,34.82,0,1,10,0,11,376,-5,-5
2022-02-12 20:58:19,27.97,34.79,0,0,10,-5,11,257,-4,-10
2022-02-12 20:58:29,27.98,34.65,1,-1,10,2,12,202,-3,-12
2022-02-12 20:58:40,28,34.63,1,0,10,-6,11,261,-4,-12
2022-02-12 20:58:49,27.99,34.64,1,1,10,5,10,-140,4,-11
2022-02-12 20:58:57,27.99,34.73,2,0,11,5,11,32,-1,-11
2022-02-12 20:59:05,27.99,34.76,-2,-2,11,-5,11,22,2,-11
2022-02-12 20:59:13,27.99,34.71,0,2,10,-1,10,-88,2,-11
2022-02-12 20:59:21,27.97,34.81,-1,0,11,-7,11,34,3,-11
2022-02-12 20:59:29,27.96,34.82,0,1,10,10,10,20,0,-11
2022-02-12 20:59:38,27.96,34.87,0,0,10,5,11,335,-3,-12
2022-02-12 20:59:46,27.96,34.79,0,2,10,2,9,-94,4,-10
2022-02-12 20:59:54,27.99,34.87,0,0,10,-6,11,215,-3,-12
2022-02-12 21:00:02,28.01,34.79,0,2,10,1,10,-257,4,-12
2022-02-12 21:00:11,28.01,34.76,-1,-1,11,-8,11,53,1,-11
2022-02-12 21:00:19,28.02,34.77,-1,1,11,2,9,-292,3,-11
2022-02-12 21:00:27,28.02,34.75,-1,0,10,-7,11,224,-2,-11
2022-02-12 21:00:35,28,34.74,-2,-2,10,-6,12,215,-1,-11
2022-02-12 21:00:52,28.02,34.74,0,0,10,0,10,-399,4,-11
2022-02-12 21:01:00,28.02,34.72,1,1,9,6,10,-227,5,-11
2022-02-12 21:01:09,28,34.66,0,0,11,3,11,79,-3,-11
2022-02-12 21:01:17,28.02,34.68,0,2,10,6,11,-58,2,-11
2022-02-12 21:01:26,28.03,34.7,-2,1,11,0,10,-83,3,-11
2022-02-12 21:01:34,28.03,34.69,-2,-2,11,-5,11,-38,1,-11
2022-02-12 21:01:42,28.03,34.64,-2,1,10,-8,12,154,-1,-11
2022-02-12 21:01:51,28.04,34.72,-1,1,10,-12,11,1386,-3,-12
2022-02-12 21:01:59,28.05,34.57,-2,2,10,-5,11,225,-3,-11
2022-02-12 21:02:52,28.07,34.56,-1,1,10,-4,11,169,1,-11
2022-02-12 21:03:02,28,34.79,-1,-1,10,-11,11,219,-3,-3
2022-02-12 21:03:19,27.99,34.74,-3,0,10,-7,11,325,-2,-11
2022-02-12 21:03:28,27.85,34.8,0,1,11,-5,11,-291,4,-10
2022-02-12 21:03:38,28,34.79,-1,2,10,3,10,-96,4,-11
2022-02-12 21:03:47,27.79,34.76,2,2,10,0,10,-317,2,-11
2022-02-12 21:03:56,28,34.75,1,-1,10,2,11,294,-4,-12
2022-02-12 21:04:04,28,34.76,-2,-2,10,-3,11,175,-2,-11
2022-02-12 21:04:13,28,34.79,2,2,9,10,10,-75,2,-11
2022-02-12 21:04:33,27.99,34.81,4,0,12,-5,12,772,-2,-10
2022-02-12 21:04:43,27.99,34.8,-1,0,10,-4,11,254,-3,-12
2022-02-12 21:05:00,28.03,34.65,0,-2,10,2,11,236,-5,-11
2022-02-12 21:05:08,28.04,34.69,0,0,11,-2,10,-251,3,-11
2022-02-12 21:05:17,27.79,34.68,2,2,10,11,10,-61,2,-11
2022-02-12 21:05:33,28.05,34.73,4,0,10,3,11,522,-3,-10
2022-02-12 21:05:41,28.06,34.65,0,0,10,-4,11,213,-1,-11
2022-02-12 21:05:52,28.03,34.69,3,2,10,3,11,-177,3,-11
2022-02-12 21:08:43,27.97,34.8,1,1,9,3,10,-96,3,-11
2022-02-12 21:08:51,28.02,34.78,-1,-1,10,-8,10,-30,1,-11
2022-02-12 21:09:00,28,34.58,2,2,10,-1,10,-60,4,-11
2022-02-12 21:09:08,27.99,34.6,0,2,11,4,9,-131,3,-12
2022-02-12 21:09:17,27.99,34.7,2,0,10,7,10,17,0,-10
2022-02-12 21:09:25,27.93,34.82,0,1,11,0,10,-174,4,-11
2022-02-12 21:09:33,27.92,34.85,0,1,10,1,10,-134,2,-10
2022-02-12 21:09:42,27.91,34.88,-2,0,10,-9,12,179,-2,-10
2022-02-12 21:09:50,27.9,34.89,2,0,10,-4,12,162,-3,-10
2022-02-12 21:09:58,27.9,34.84,3,1,11,6,11,246,-3,-11
2022-02-12 21:10:06,27.91,34.8,1,1,10,0,9,-200,3,-11
2022-02-12 21:10:15,27.92,34.69,0,1,10,3,10,-126,4,-11
2022-02-12 21:10:23,27.78,34.82,2,0,11,-3,12,329,-3,-11
2022-02-12 21:10:32,27.93,34.92,0,-1,10,-4,11,222,-1,-10
2022-02-12 21:10:40,27.81,34.88,1,0,11,6,11,119,-1,-11
2022-02-12 21:10:48,27.92,34.87,0,-1,10,3,10,306,-4,-11
2022-02-12 21:10:56,27.91,34.91,1,2,10,4,10,-88,4,-11
2022-02-12 21:11:05,27.92,34.92,-1,2,10,1,10,-124,3,-11
2022-02-12 21:11:13,27.8,34.9,3,2,10,1,11,203,-3,-11
2022-02-12 21:11:21,27.91,34.85,0,-1,10,2,11,339,-2,-11
2022-02-12 21:11:29,27.9,34.93,-1,1,11,7,10,-292,3,-10
2022-02-12 21:11:37,27.89,34.89,0,1,9,6,10,-95,3,-11
2022-02-12 21:11:45,27.91,34.93,0,-1,10,-1,11,298,-3,-12
2022-02-12 21:11:54,27.92,34.96,0,0,10,-7,11,228,-3,-11
2022-02-12 21:12:02,27.92,34.83,1,1,10,4,9,-221,3,-11
2022-02-12 21:12:11,27.93,34.75,1,0,10,5,11,305,-4,-11
2022-02-12 21:12:19,27.92,34.79,-3,0,10,-2,10,-80,5,-10
2022-02-12 21:12:30,27.9,34.9,1,1,9,4,9,-57,3,-10
2022-02-12 21:12:38,27.9,34.85,-2,2,10,-2,11,-81,4,-9
2022-02-12 21:12:46,27.91,34.9,2,-1,10,-2,11,299,-4,-11
2022-02-12 21:12:54,27.9,34.91,2,2,10,3,10,78,-2,-11
2022-02-12 21:13:02,27.93,34.92,-1,-2,10,-9,11,96,0,-10
2022-02-12 21:13:11,27.93,34.94,-1,1,10,0,11,-25,1,-11
2022-02-12 21:13:19,27.95,34.9,-1,2,10,0,9,-242,3,-11
2022-02-12 21:13:27,27.95,34.81,0,1,10,2,9,-159,3,-10
2022-02-12 21:13:36,27.95,34.86,1,0,10,-6,11,339,-3,-12
2022-02-12 21:13:44,27.47,34.87,-2,0,10,-12,11,269,-4,-11
2022-02-12 21:13:53,27.89,34.82,-2,1,10,-11,11,86,0,-11
2022-02-12 21:14:01,27.88,34.79,1,2,10,-1,11,-127,3,-10
2022-02-12 21:14:09,27.89,34.84,4,-1,11,3,11,245,-4,-12
2022-02-12 21:14:19,27.91,34.84,-1,0,10,3,9,-227,4,-10
2022-02-12 21:14:27,27.91,34.87,-1,-2,9,-3,11,303,-3,-10
2022-02-12 21:14:35,27.91,34.93,2,-1,10,-1,11,296,-3,-11
2022-02-12 21:14:43,27.92,34.88,-1,-1,10,0,10,263,-4,-11
2022-02-12 21:14:51,27.93,34.92,3,1,10,9,10,-67,2,-11
2022-02-12 21:14:59,27.66,34.91,1,0,11,-1,11,339,-5,-11
2022-02-12 21:15:14,27.92,34.97,5,1,10,2,11,192,0,-11
2022-02-12 21:15:22,27.91,34.94,-2,0,10,2,10,-81,5,-10
2022-02-12 21:15:35,27.92,34.98,0,1,10,-1,9,-394,4,-10
2022-02-12 21:15:43,27.91,35.03,-2,2,10,-6,10,-33,2,-11
2022-02-12 21:15:51,27.91,34.93,-1,0,10,1,11,306,-5,-11
2022-02-12 21:16:00,27.91,34.91,0,2,10,5,11,161,-3,-11
2022-02-12 21:16:08,27.9,34.94,0,-2,10,0,11,305,-4,-11
2022-02-12 21:16:17,27.9,34.97,0,1,10,0,10,-245,3,-10
2022-02-12 21:16:26,27.91,34.94,0,-1,10,-7,11,255,-3,-11
2022-02-12 21:16:34,27.91,34.96,0,-1,9,-11,10,145,0,-10
2022-02-12 21:16:43,27.93,34.99,0,-2,9,0,10,306,-5,-11
2022-02-12 21:16:51,27.93,34.94,-1,2,9,-9,10,107,0,-10
2022-02-12 21:16:59,27.93,34.9,0,1,10,1,10,-247,3,-10
2022-02-12 21:17:07,27.84,34.88,-1,0,10,-1,10,-169,3,-11
2022-02-12 21:17:15,27.93,34.84,0,0,11,2,10,-216,5,-11
2022-02-12 21:17:24,27.93,34.84,-1,2,11,1,10,-219,4,-11
2022-02-12 21:17:32,27.94,34.88,-2,0,9,1,11,-81,2,-10
2022-02-12 21:17:44,27.92,34.74,2,1,10,3,11,655,-4,-11
2022-02-12 21:17:52,27.84,34.91,-1,1,10,9,9,-240,4,-10
2022-02-12 21:18:01,27.9,34.9,-1,0,9,-7,10,97,1,-10
2022-02-12 21:18:11,27.89,34.99,2,1,9,-1,11,73,-1,-11
2022-02-12 21:18:21,27.95,34.98,1,-1,10,-6,11,287,-2,-11
2022-02-12 21:18:29,27.94,34.94,2,2,10,4,9,-159,5,-10
2022-02-12 21:18:37,27.94,34.88,0,0,10,3,10,21,-1,-11
2022-02-12 21:18:46,27.94,34.85,-2,1,10,-9,10,-37,2,-10
2022-02-12 21:18:54,27.92,34.9,-2,1,10,-1,10,-79,3,-10
2022-02-12 21:19:02,27.91,34.94,2,1,10,9,11,78,0,-10
2022-02-12 21:19:10,27.9,34.96,0,1,9,3,10,-159,4,-10
2022-02-12 21:19:18,27.93,34.94,1,1,9,2,9,-62,4,-11
2022-02-12 21:19:26,27.93,34.97,1,1,10,2,10,203,-4,-11
2022-02-12 21:19:35,27.94,34.94,-1,0,10,-4,11,296,-3,-11
2022-02-12 21:19:43,27.94,34.94,-1,-1,9,-3,11,19,-2,-11
2022-02-12 21:19:51,27.94,34.99,2,2,10,5,11,63,-2,-11
2022-02-12 21:20:00,27.94,34.95,0,2,10,6,10,-14,1,-10
2022-02-12 21:20:08,27.93,34.85,-2,0,10,-6,11,430,-1,-10
2022-02-12 21:20:16,27.94,34.83,0,1,9,4,9,-13,1,-10
2022-02-12 21:20:24,27.95,34.79,0,0,10,-3,11,202,-4,-11
2022-02-12 21:20:32,27.96,34.84,0,1,10,-2,10,26,0,-10
2022-02-12 21:20:41,27.97,34.83,0,0,10,-6,11,61,-1,-10
2022-02-12 21:20:53,27.96,34.89,1,2,10,8,11,695,-3,-11
2022-02-12 21:21:04,27.94,34.86,1,-1,10,3,11,119,-2,-11
2022-02-12 21:21:13,27.94,34.94,-2,0,9,-9,10,224,-1,-10
2022-02-12 21:21:22,27.92,34.96,0,0,11,-5,10,286,-3,-10
2022-02-12 21:21:30,27.93,34.88,0,-2,10,-1,10,984,-3,-11
2022-02-12 21:21:38,27.92,34.89,1,2,10,5,10,16,-1,-11
2022-02-12 21:21:47,27.92,34.98,2,2,10,7,11,120,-1,-10
2022-02-12 21:21:55,27.93,34.92,0,0,9,9,9,-12,2,-11
2022-02-12 21:22:03,27.93,34.9,1,2,9,2,9,-59,3,-10
2022-02-12 21:22:12,27.95,34.92,1,1,9,12,10,-58,2,-11
2022-02-12 21:22:20,27.97,34.92,1,2,9,2,10,15,-1,-10
2022-02-12 21:22:28,27.98,34.87,1,2,9,-6,11,-88,4,-11
2022-02-12 21:22:37,27.98,34.85,0,1,11,1,10,-363,4,-10
2022-02-12 21:22:45,27.97,34.86,0,2,10,3,10,-198,3,-11
2022-02-12 21:22:54,27.98,34.78,-1,0,9,-11,11,168,0,-11
2022-02-12 21:23:04,27.98,34.79,0,0,10,-3,10,292,-4,-10
2022-02-12 21:23:14,27.96,34.8,1,0,10,1,11,1007,-3,-10
2022-02-12 21:23:25,27.95,34.87,-1,2,10,-2,10,-81,3,-10
2022-02-12 21:23:34,27.95,34.93,2,0,11,4,11,245,-4,-11
2022-02-12 21:23:42,28.02,34.89,-2,-1,9,-3,11,264,-3,-10
2022-02-12 21:23:50,27.96,34.8,-2,2,10,2,10,-126,3,-10
2022-02-12 21:23:58,27.94,34.85,2,0,10,-2,11,-81,3,-10
2022-02-12 21:24:07,27.94,34.88,0,2,9,5,10,-63,2,-10
2022-02-12 21:24:15,27.94,34.88,0,1,10,5,9,-132,3,-10
2022-02-12 21:24:23,27.95,34.92,1,-2,9,-3,11,792,-3,-11
2022-02-12 21:24:32,27.75,34.83,-1,-1,9,-2,10,24,1,-11
2022-02-12 21:24:40,27.97,34.68,-2,3,10,4,10,-78,3,-10
2022-02-12 21:24:48,27.96,34.77,0,-1,9,0,11,267,-4,-10
2022-02-12 21:24:57,27.99,34.81,-2,-2,9,-4,11,131,0,-10
2022-02-12 21:25:05,27.97,34.8,3,2,9,2,9,-93,3,-9
2022-02-12 21:25:15,27.95,34.94,0,1,10,6,10,203,-4,-11
2022-02-12 21:25:25,27.96,34.97,0,-1,10,-1,10,216,-3,-10
2022-02-12 21:25:33,27.98,34.89,2,2,10,3,9,-7,-1,-11
2022-02-12 21:25:42,27.99,34.88,1,0,9,-4,11,201,-3,-10
2022-02-12 21:25:50,27.99,34.79,-2,-1,9,-4,11,-77,3,-10
2022-02-12 21:25:58,27.98,34.87,1,1,10,2,10,336,-4,-10
2022-02-12 21:26:09,27.97,34.88,0,2,9,2,10,-144,4,-10
2022-02-12 21:26:18,27.93,34.92,2,0,10,6,10,119,-2,-10
2022-02-12 21:26:26,27.94,34.96,1,0,9,5,11,79,-2,-10
2022-02-12 21:26:37,27.95,34.92,2,2,9,7,10,-47,2,-10
2022-02-12 21:26:46,27.98,34.88,1,0,10,1,10,1583,-2,-10
2022-02-12 21:26:55,27.98,34.81,0,1,9,6,9,-1,0,-10
2022-02-12 21:27:05,27.99,34.82,-1,1,8,-6,11,24,3,-10
2022-02-12 21:27:13,28,34.83,-1,-2,9,-10,10,221,-1,-10
2022-02-12 21:27:24,27.99,34.82,1,0,9,13,9,6,0,-10
2022-02-12 21:27:32,27.99,34.89,-1,0,9,-13,11,168,0,-9
2022-02-12 21:27:40,28.01,34.74,0,-1,10,-2,11,368,-3,-11
2022-02-12 21:27:51,27.98,34.72,0,-1,9,-13,11,304,-3,-10
2022-02-12 21:28:00,27.97,34.82,1,1,9,8,9,-97,3,-10
2022-02-12 21:28:08,27.98,34.82,-1,-1,9,-9,11,630,-2,-10
2022-02-12 21:28:16,27.95,34.85,-2,-1,9,-5,11,253,-3,-10
2022-02-12 21:28:27,27.98,34.9,-1,0,9,-8,10,221,-2,-10
2022-02-12 21:28:35,27.99,34.91,4,0,9,7,9,-68,1,-11
2022-02-12 21:28:43,28.02,34.93,-1,-1,10,-1,11,50,1,-10
2022-02-12 21:28:55,27.76,34.9,1,1,10,2,11,203,-3,-11
2022-02-12 21:29:03,27.99,34.76,2,0,10,1,11,328,-3,-11
2022-02-12 21:29:12,27.96,34.79,-2,-1,9,0,11,217,-2,-10
2022-02-12 21:29:23,27.94,34.86,3,0,10,5,10,34,-2,-11
2022-02-12 21:29:31,27.98,34.89,0,2,9,-1,10,-292,3,-10
2022-02-12 21:29:39,27.98,34.89,2,2,10,1,12,79,-2,-10
2022-02-12 21:29:47,27.99,34.86,-2,0,9,-11,11,63,3,-10
2022-02-12 21:29:55,28,34.81,-1,0,9,-5,11,-37,2,-10
2022-02-12 21:30:06,28.02,34.85,1,1,10,8,10,201,-3,-10
2022-02-12 21:30:14,27.87,34.82,0,2,9,7,9,-90,2,-10
2022-02-12 21:30:23,27.99,34.83,-1,1,10,-4,10,-122,1,-10
2022-02-12 21:30:32,27.98,34.91,0,2,9,7,10,340,-3,-10
2022-02-12 21:30:40,27.97,34.91,3,0,9,7,11,77,-2,-11
2022-02-12 21:30:48,27.96,34.87,0,0,9,-6,10,220,-3,-11
2022-02-12 21:30:57,27.95,34.88,1,1,10,1,11,76,-1,-11
2022-02-12 21:31:05,27.96,34.91,1,0,9,-1,10,339,-5,-11
2022-02-12 21:31:14,27.94,34.91,-1,1,10,2,10,-249,3,-10
2022-02-12 21:31:23,27.94,34.94,2,2,10,12,10,16,-1,-10
2022-02-12 21:31:32,27.95,34.94,0,1,9,2,9,-115,5,-10
2022-02-12 21:31:41,27.98,34.94,-1,1,10,2,10,-136,3,-10
2022-02-12 21:31:49,27.99,34.92,-2,0,9,3,11,-201,1,-10
2022-02-12 21:31:57,27.99,34.91,-1,0,10,1,10,-218,4,-11
2022-02-12 21:32:06,27.98,34.88,0,0,9,-4,10,215,-4,-10
2022-02-12 21:32:14,27.88,34.92,2,1,9,1,11,161,-3,-11
2022-02-12 21:32:22,27.95,34.92,0,0,9,-12,10,254,-3,-10
2022-02-12 21:32:31,27.84,34.88,0,1,9,1,9,-135,5,-10
2022-02-12 21:32:39,28.01,34.87,-1,0,9,-9,9,-210,3,-10
2022-02-12 21:32:47,28.01,34.91,0,1,9,-3,11,340,-2,-11
2022-02-12 21:32:56,28.01,34.86,2,0,10,9,9,-23,2,-10
2022-02-12 21:33:04,28.01,34.87,2,1,10,8,10,22,0,-11
2022-02-12 21:33:14,28.01,34.89,0,-2,10,-4,10,994,-3,-10
2022-02-12 21:33:30,28.01,34.89,1,2,9,4,9,-7,3,-10
2022-02-12 21:33:38,28.03,34.82,-1,0,9,-5,11,254,-3,-11
2022-02-12 21:33:51,28.03,34.84,1,1,9,6,10,-64,1,-10
2022-02-12 21:34:01,28.02,34.93,1,1,9,-1,9,-129,3,-10
2022-02-12 21:34:10,27.74,34.82,-2,-1,9,1,11,218,-2,-10
2022-02-12 21:34:18,27.96,34.8,1,0,9,7,9,-196,4,-10
2022-02-12 21:34:26,28.03,34.83,-2,-2,9,-7,11,224,-3,-10
2022-02-12 21:34:35,28,34.85,-1,0,9,-2,9,-230,4,-9
2022-02-12 21:34:43,28.01,34.83,1,0,9,3,11,300,-3,-11
2022-02-12 21:34:52,28.01,34.85,-1,1,9,-2,10,-79,3,-9
2022-02-12 21:35:01,28,34.88,-1,2,9,6,10,-17,0,-11
2022-02-12 21:35:10,27.99,34.9,0,-2,10,3,11,368,-4,-10
2022-02-12 21:35:18,27.98,34.91,-1,-1,9,0,11,254,-4,-10
2022-02-12 21:35:28,27.24,34.9,0,-2,9,-6,11,282,-3,-11
2022-02-12 21:35:37,27.97,34.95,-1,-2,10,1,11,306,-3,-11
2022-02-12 21:35:48,27.97,34.93,-1,-1,9,-4,11,256,-3,-10
2022-02-12 21:35:57,27.68,34.91,-1,0,9,-3,10,-363,3,-9
2022-02-12 21:36:06,27.98,34.92,0,-1,9,-5,10,215,-3,-11
2022-02-12 21:36:14,27.99,34.9,0,0,9,-2,10,-62,2,-10
2022-02-12 21:36:24,27.99,34.89,-1,0,8,6,9,-95,2,-10
2022-02-12 21:36:33,28,34.88,3,2,9,8,9,-59,2,-9
2022-02-12 21:36:42,28,34.89,2,1,9,-1,10,18,0,-10
2022-02-12 21:36:50,27.98,34.94,-1,-2,9,-5,10,224,-3,-9
2022-02-12 21:36:59,27.95,34.87,-2,0,9,-2,11,158,0,-10
